,name,company,year,Price,fuel_type,Mileage
628,Toyota Innova 2.5 Z Diesel 7 Seater,Toyota,2011.0,750000.0,Diesel,75000.0
629,Maruti Suzuki Alto 800,Maruti,2016.0,250000.0,Petrol,2450.0
630,Maruti Suzuki Alto AX,Maruti,2019.0,425000.0,Petrol,1625.0
631,Maruti Suzuki Alto 800 Lx,Maruti,2019.0,398132.7098765432,Petrol,1500.0
632,Volkswagen Polo Highline1.2L P,Volkswagen,2017.0,525000.0,Petrol,45000.0
633,Mahindra Logan,Mahindra,2009.0,130000.0,Diesel,65000.0
634,Maruti Suzuki 800 Std BS III,Maruti,2002.5,30000.0,Petrol,33400.0
635,Mahindra Scorpio,Mahindra,2011.0,475000.0,Diesel,60123.0
636,Chevrolet Sail 1.2 LS,Chevrolet,2013.0,300000.0,Petrol,28000.0
637,Volkswagen Vento Highline Plus 1.5 Diesel,Volkswagen,2015.0,398132.7098765432,Diesel,38900.0
638,Hyundai Santro AE GLS Audio,Hyundai,2003.0,60000.0,Petrol,70000.0
639,Maruti Suzuki Wagon R VXi Minor,Maruti,2006.0,100000.0,Petrol,7000.0
640,Hyundai Eon,Hyundai,2018.0,260000.0,Petrol,25000.0
641,Tata Manza,Tata,2015.0,100000.0,Diesel,100000.0
642,Toyota Innova 2.0 G1 Petrol 8seater,Toyota,2019.0,398132.7098765432,Petrol,4000.0
643,Toyota Etios G,Toyota,2013.0,265000.0,Petrol,42000.0
644,Toyota Qualis,Toyota,2003.0,180000.0,Diesel,100000.0
645,Hyundai Santro Xing,Hyundai,2004.0,45000.0,Petrol,109500.0
646,Tata Indica eV2 LS,Tata,2016.0,50500.0,Diesel,91200.0
647,Honda City 1.5 S MT,Honda,2009.0,270000.0,Petrol,55000.0
648,Tata Zest XE 75 PS Diesel,Tata,2017.0,290000.0,Diesel,109500.0
649,Mahindra Quanto C4,Mahindra,2013.0,325000.0,Diesel,63000.0
650,Tata Indigo eCS LX CR4 BS IV,Tata,2016.0,160000.0,Diesel,104000.0
651,Maruti Suzuki Swift Dzire,Maruti,2016.0,350000.0,Diesel,109500.0
652,Hyundai Elite i20,Hyundai,2011.0,290000.0,Petrol,40000.0
653,Hyundai i20 Select Variant,Hyundai,2011.0,290000.0,Petrol,40000.0
654,Chevrolet Tavera Neo,Chevrolet,2007.0,465000.0,Diesel,100800.0
655,Maruti Suzuki Dzire,Maruti,2016.0,325000.0,Diesel,109500.0
656,Hyundai Elite i20,Hyundai,2018.0,510000.0,Petrol,2100.0
657,Honda City VX Petrol,Honda,2016.0,860000.0,Petrol,95000.0
658,Maruti Suzuki Dzire,Maruti,2016.0,450000.0,Diesel,2500.0
659,Hyundai Getz,Hyundai,2006.0,125000.0,Petrol,80000.0
660,Mercedes Benz C Class 200 K MT,Mercedes,2006.0,500001.0,Petrol,15000.0
661,Maruti Suzuki Alto LXi BS III,Maruti,2005.0,95000.0,Petrol,65000.0
662,Skoda Fabia,Skoda,2009.0,110000.0,Petrol,45000.0
663,Maruti Suzuki Alto 800 Select Variant,Maruti,2015.0,398132.7098765432,Petrol,70000.0
664,Maruti Suzuki Ritz VXI ABS,Maruti,2011.0,270000.0,Petrol,50000.0
665,Tata Indica V2 DLE BS III,Tata,2009.0,110000.0,Diesel,30000.0
666,Toyota Corolla Altis,Toyota,2009.0,300000.0,Petrol,109500.0
667,Tata Zest XM Diesel,Tata,2018.0,260000.0,Diesel,27000.0
668,Mahindra Quanto C8,Mahindra,2013.0,390000.0,Diesel,40000.0
